,day,latitude_1,longitude_1,latitude_2,longitude_2
183466,2020-04-07,22.55516052246094,113.94305419921879,22.248779296875,113.5913418856534
201048,2020-04-07,43.13131713867188,-80.39194506268166,45.15911865234375,-76.33477347237726
196004,2020-04-07,44.54795837402344,25.62659127371652,44.4979248046875,26.076442173549108
201925,2020-04-07,39.86549377441406,-75.251988949983,34.288190421411535,-78.5826301574707
206554,2020-04-07,39.4031982421875,-77.2784888226053,39.41670227050781,-77.31992638629413
190957,2020-04-07,25.26828002929688,51.62114461263022,41.22065657276218,2.054193670099432
178550,2020-04-07,32.89390434653072,-97.02984868263712,31.91174523305085,-94.6465441645408
194483,2020-04-07,36.68466471009335,-4.5098000384391534,58.26166185282045,8.858642578125
179322,2020-04-07,43.54023742675781,-89.75153013717295,42.99375915527344,-88.04788278978924
183135,2020-04-07,47.443107992915785,-122.30804443359371,25.79804992675781,-80.42058308919269
188195,2020-04-07,61.44044494628906,21.80030822753906,61.45514536712129,21.81986490885417
177977,2020-04-07,26.07693429720604,-80.13010465181787,41.028302726099035,-73.67718783291906
194560,2020-04-07,54.63459777832031,8.985927806181065,54.62786865234375,8.984716078814339
202829,2020-04-07,37.73366119902013,-122.2162130604619,37.73373413085938,-122.2162969061669
198975,2020-04-07,-37.67817093154133,144.8397495435632,-31.965000993114423,115.9578907246492
184289,2020-04-07,-33.079879760742195,148.15761108398442,-33.916377697960804,151.168212890625
201955,2020-04-07,32.88729392876059,-97.02990473533166,35.26187702760858,-80.93937650639957
184916,2020-04-07,-38.14663696289062,145.5091825444648,-37.96778869628906,145.09649398479058
190241,2020-04-07,39.1842041015625,-77.18486620032269,38.50610248113082,-75.5797119140625
189473,2020-04-07,39.11471557617188,-84.40037602963656,38.759998386189096,-77.54156494140625
179972,2020-04-07,42.19136383573888,-83.37958757267438,41.73486328125,-71.41737504438919
179193,2020-04-07,44.75262451171875,-89.66831752232143,43.13726806640625,-89.32847666185955
177935,2020-04-07,25.04969787597656,118.42742919921879,22.582304356461872,113.85025024414058
186010,2020-04-07,45.80177307128906,-0.3642235732659742,46.02571105957031,-0.3167947908726774
205175,2020-04-07,32.950046345338976,-111.79345578563459,33.46105025986493,-111.7258562360491
183091,2020-04-07,53.241096108646715,38.297774370978864,55.623593087923716,37.41291046142578
184271,2020-04-07,38.20863368147511,-122.2838028617527,38.21218872070312,-122.2638069315159
188493,2020-04-07,33.585205078125,-82.36108273875956,33.631851196289055,-84.41104188257333
201575,2020-04-07,33.63501597259004,-84.43737030029297,38.95472639698093,-77.45957946777344
205637,2020-04-07,40.791444940082094,-73.10901988636363,39.127016229144594,-76.6279296875
202282,2020-04-07,29.00879423497087,-81.17695527918198,29.05087280273438,-80.96649169921875
189459,2020-04-07,41.969216556872354,-87.94536501862282,40.968715861692274,28.81651444868608
206673,2020-04-07,31.41096496582031,-110.8564129997702,32.128646850585945,-110.92939453125
194071,2020-04-07,34.59199032541049,-105.2019882202148,35.026322704250525,-106.62569046020508
201840,2020-04-07,29.512442895921605,-95.21581313189341,29.52346801757812,-95.22679842435394
190469,2020-04-07,40.51199185646186,-3.5748013583096587,53.42262268066406,-6.2940673828125
195285,2020-04-07,32.135754601430094,-110.8494723573023,33.44082641601562,-112.0151184082031
178078,2020-04-07,33.265856726694906,-111.8175023915816,33.27442233845339,-111.80539500956628
178478,2020-04-07,41.96910095214844,-87.91946411132812,40.54523015426377,-80.06086869673294
203588,2020-04-07,30.69095934851695,-98.19783325195313,30.44361877441406,-97.62580422794115
189056,2020-04-07,28.07160458322299,-80.88603300206802,25.80088806152344,-80.41402180989581
207033,2020-04-07,45.076159461069906,-93.37340564262577,45.044677734375,-93.33605085100449
205311,2020-04-07,35.86839294433594,-78.79268646240234,25.84165928727489,-80.38527268629805
190139,2020-04-07,-23.433093054819953,-46.47908528645832,-9.026897883011145,-56.95018899851834
182174,2020-04-07,39.31640625,-76.55512270720106,39.29078700178761,-76.56781005859375
185977,2020-04-07,49.940821760791856,9.050062024915539,50.61286926269531,8.183657997532894
194972,2020-04-07,55.61316538665254,12.648611068725591,50.0390853881836,8.559253090306331
205899,2020-04-07,48.78062438964844,-122.5371375450721,47.89324951171875,-122.28689575195308
201943,2020-04-07,22.304480601165253,113.917236328125,13.75195002151748,100.7609156558388
193329,2020-04-07,34.046491202661535,-117.6678085327148,34.41718667240466,-119.7865104675293
183900,2020-04-07,3.2167596332097457,99.20573793608568,-2.559861005362848,104.4938080886315
206995,2020-04-07,21.75730559785487,112.60955810546879,22.60121154785156,113.81396484375
206362,2020-04-07,39.03754282805879,-122.644287109375,38.92814506918697,-121.529296875
187878,2020-04-07,-34.84414672851562,138.4849641761001,-34.792236328125,138.6381561902105
193643,2020-04-07,35.11734008789062,-87.22942741549747,35.59542846679688,-79.09521102905273
196428,2020-04-07,41.87342834472656,-88.25666947798294,41.92806437864142,-88.23081792787066
177404,2020-04-07,30.17916404594809,-97.65769042968748,28.60616393008474,-81.42237046185662
192182,2020-04-07,38.70632365598517,-121.60113525390621,28.23463052006091,-82.68482881433823
200367,2020-04-07,29.527199955309854,-98.2877304974724,28.90516662597656,-97.84054095928484
183356,2020-04-07,34.73141427767479,135.42806625366208,35.481044963254774,139.8251018118351
202821,2020-04-07,28.6214796163268,-81.59917494829966,28.64903854111494,-81.92946490119488
193836,2020-04-07,27.153734110169488,-82.44674095740686,27.48760675979873,-82.66187227689302
188495,2020-04-07,47.709805763373936,-117.2717989408053,48.26119995117188,-114.3075326772837
200598,2020-04-07,29.52552407474841,-98.2869765337776,29.545727745961326,-98.30889533547793
186775,2020-04-07,-37.98783874511719,145.0997080701463,-37.96679480601165,145.0988835873811
